graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo,diff,abs_diff
21,0.914868598168438,kamada_kawai,6,4,100,elbow,-2,2
21,0.914868598168438,spring,6,5,100,elbow,-1,1
21,0.914868598168438,davidson_harel,6,4,100,elbow,-2,2
21,0.914868598168438,drl,6,3,100,elbow,-3,3
21,0.914868598168438,fruchterman_reingold,6,6,100,elbow,0,0
21,0.914868598168438,graphopt,6,5,100,elbow,-1,1
21,0.914868598168438,lgl,6,4,100,elbow,-2,2
21,0.914868598168438,mds,6,4,100,elbow,-2,2
22,0.8183344570481296,kamada_kawai,6,4,100,elbow,-2,2
22,0.8183344570481296,spring,6,4,100,elbow,-2,2
22,0.8183344570481296,davidson_harel,6,4,100,elbow,-2,2
22,0.8183344570481296,drl,6,4,100,elbow,-2,2
22,0.8183344570481296,fruchterman_reingold,6,5,100,elbow,-1,1
22,0.8183344570481296,graphopt,6,4,100,elbow,-2,2
22,0.8183344570481296,lgl,6,3,100,elbow,-3,3
22,0.8183344570481296,mds,6,4,100,elbow,-2,2
23,0.6296556182998543,kamada_kawai,6,4,100,elbow,-2,2
23,0.6296556182998543,spring,6,4,100,elbow,-2,2
23,0.6296556182998543,davidson_harel,6,3,100,elbow,-3,3
23,0.6296556182998543,drl,6,4,100,elbow,-2,2
23,0.6296556182998543,fruchterman_reingold,6,4,100,elbow,-2,2
23,0.6296556182998543,graphopt,6,6,100,elbow,0,0
23,0.6296556182998543,lgl,6,5,100,elbow,-1,1
23,0.6296556182998543,mds,6,3,100,elbow,-3,3
24,0.9435465551385481,kamada_kawai,6,4,100,elbow,-2,2
24,0.9435465551385481,spring,6,5,100,elbow,-1,1
24,0.9435465551385481,davidson_harel,6,5,100,elbow,-1,1
24,0.9435465551385481,drl,6,4,100,elbow,-2,2
24,0.9435465551385481,fruchterman_reingold,6,4,100,elbow,-2,2
24,0.9435465551385481,graphopt,6,5,100,elbow,-1,1
24,0.9435465551385481,lgl,6,4,100,elbow,-2,2
24,0.9435465551385481,mds,6,4,100,elbow,-2,2
25,0.8227210311736343,kamada_kawai,6,4,100,elbow,-2,2
25,0.8227210311736343,spring,6,4,100,elbow,-2,2
25,0.8227210311736343,davidson_harel,6,5,100,elbow,-1,1
25,0.8227210311736343,drl,6,4,100,elbow,-2,2
25,0.8227210311736343,fruchterman_reingold,6,4,100,elbow,-2,2
25,0.8227210311736343,graphopt,6,4,100,elbow,-2,2
25,0.8227210311736343,lgl,6,5,100,elbow,-1,1
25,0.8227210311736343,mds,6,4,100,elbow,-2,2
26,0.5667276285766693,kamada_kawai,6,4,100,elbow,-2,2
26,0.5667276285766693,spring,6,5,100,elbow,-1,1
26,0.5667276285766693,davidson_harel,6,5,100,elbow,-1,1
26,0.5667276285766693,drl,6,5,100,elbow,-1,1
26,0.5667276285766693,fruchterman_reingold,6,4,100,elbow,-2,2
26,0.5667276285766693,graphopt,6,4,100,elbow,-2,2
26,0.5667276285766693,lgl,6,3,100,elbow,-3,3
26,0.5667276285766693,mds,6,3,100,elbow,-3,3
27,0.5666199502848653,kamada_kawai,6,4,100,elbow,-2,2
27,0.5666199502848653,spring,6,3,100,elbow,-3,3
27,0.5666199502848653,davidson_harel,6,3,100,elbow,-3,3
27,0.5666199502848653,drl,6,4,100,elbow,-2,2
27,0.5666199502848653,fruchterman_reingold,6,4,100,elbow,-2,2
27,0.5666199502848653,graphopt,6,4,100,elbow,-2,2
27,0.5666199502848653,lgl,6,4,100,elbow,-2,2
27,0.5666199502848653,mds,6,3,100,elbow,-3,3
28,0.4833458867448839,kamada_kawai,6,4,100,elbow,-2,2
28,0.4833458867448839,spring,6,4,100,elbow,-2,2
28,0.4833458867448839,davidson_harel,6,5,100,elbow,-1,1
28,0.4833458867448839,drl,6,4,100,elbow,-2,2
28,0.4833458867448839,fruchterman_reingold,6,4,100,elbow,-2,2
28,0.4833458867448839,graphopt,6,4,100,elbow,-2,2
28,0.4833458867448839,lgl,6,5,100,elbow,-1,1
28,0.4833458867448839,mds,6,3,100,elbow,-3,3
0,0.9611950345482984,kamada_kawai,2,2,100,gap_statistic,0,0
0,0.9611950345482984,spring,2,2,100,gap_statistic,0,0
0,0.9611950345482984,davidson_harel,2,2,100,gap_statistic,0,0
0,0.9611950345482984,drl,2,2,100,gap_statistic,0,0
0,0.9611950345482984,fruchterman_reingold,2,2,100,gap_statistic,0,0
0,0.9611950345482984,graphopt,2,2,100,gap_statistic,0,0
0,0.9611950345482984,lgl,2,9,100,gap_statistic,7,7
0,0.9611950345482984,mds,2,2,100,gap_statistic,0,0
1,0.880149625935162,kamada_kawai,2,2,100,gap_statistic,0,0
1,0.880149625935162,spring,2,2,100,gap_statistic,0,0
1,0.880149625935162,davidson_harel,2,2,100,gap_statistic,0,0
1,0.880149625935162,drl,2,2,100,gap_statistic,0,0
1,0.880149625935162,fruchterman_reingold,2,2,100,gap_statistic,0,0
1,0.880149625935162,graphopt,2,2,100,gap_statistic,0,0
1,0.880149625935162,lgl,2,9,100,gap_statistic,7,7
1,0.880149625935162,mds,2,2,100,gap_statistic,0,0
2,0.6509541117673783,kamada_kawai,2,2,100,gap_statistic,0,0
2,0.6509541117673783,spring,2,2,100,gap_statistic,0,0
2,0.6509541117673783,davidson_harel,2,2,100,gap_statistic,0,0
2,0.6509541117673783,drl,2,2,100,gap_statistic,0,0
2,0.6509541117673783,fruchterman_reingold,2,2,100,gap_statistic,0,0
2,0.6509541117673783,graphopt,2,2,100,gap_statistic,0,0
2,0.6509541117673783,lgl,2,9,100,gap_statistic,7,7
2,0.6509541117673783,mds,2,7,100,gap_statistic,5,5
3,0.6259734629982459,kamada_kawai,2,2,100,gap_statistic,0,0
3,0.6259734629982459,spring,2,2,100,gap_statistic,0,0
3,0.6259734629982459,davidson_harel,2,6,100,gap_statistic,4,4
3,0.6259734629982459,drl,2,2,100,gap_statistic,0,0
3,0.6259734629982459,fruchterman_reingold,2,2,100,gap_statistic,0,0
3,0.6259734629982459,graphopt,2,2,100,gap_statistic,0,0
3,0.6259734629982459,lgl,2,9,100,gap_statistic,7,7
3,0.6259734629982459,mds,2,2,100,gap_statistic,0,0
4,0.4832848567361842,kamada_kawai,2,1,100,gap_statistic,-1,1
4,0.4832848567361842,spring,2,2,100,gap_statistic,0,0
4,0.4832848567361842,davidson_harel,2,7,100,gap_statistic,5,5
4,0.4832848567361842,drl,2,3,100,gap_statistic,1,1
4,0.4832848567361842,fruchterman_reingold,2,2,100,gap_statistic,0,0
4,0.4832848567361842,graphopt,2,2,100,gap_statistic,0,0
4,0.4832848567361842,lgl,2,9,100,gap_statistic,7,7
4,0.4832848567361842,mds,2,2,100,gap_statistic,0,0
5,0.3800827363535466,kamada_kawai,2,1,100,gap_statistic,-1,1
5,0.3800827363535466,spring,2,2,100,gap_statistic,0,0
5,0.3800827363535466,davidson_harel,2,9,100,gap_statistic,7,7
5,0.3800827363535466,drl,2,2,100,gap_statistic,0,0
5,0.3800827363535466,fruchterman_reingold,2,1,100,gap_statistic,-1,1
5,0.3800827363535466,graphopt,2,1,100,gap_statistic,-1,1
5,0.3800827363535466,lgl,2,8,100,gap_statistic,6,6
5,0.3800827363535466,mds,2,2,100,gap_statistic,0,0
6,0.9441750991395903,kamada_kawai,3,3,100,gap_statistic,0,0
6,0.9441750991395903,spring,3,3,100,gap_statistic,0,0
6,0.9441750991395903,davidson_harel,3,3,100,gap_statistic,0,0
6,0.9441750991395903,drl,3,6,100,gap_statistic,3,3
6,0.9441750991395903,fruchterman_reingold,3,3,100,gap_statistic,0,0
6,0.9441750991395903,graphopt,3,3,100,gap_statistic,0,0
6,0.9441750991395903,lgl,3,9,100,gap_statistic,6,6
6,0.9441750991395903,mds,3,3,100,gap_statistic,0,0
7,0.8840973667735081,kamada_kawai,3,3,100,gap_statistic,0,0
7,0.8840973667735081,spring,3,3,100,gap_statistic,0,0
7,0.8840973667735081,davidson_harel,3,3,100,gap_statistic,0,0
7,0.8840973667735081,drl,3,3,100,gap_statistic,0,0
7,0.8840973667735081,fruchterman_reingold,3,3,100,gap_statistic,0,0
7,0.8840973667735081,graphopt,3,3,100,gap_statistic,0,0
7,0.8840973667735081,lgl,3,9,100,gap_statistic,6,6
7,0.8840973667735081,mds,3,3,100,gap_statistic,0,0
8,0.6700209386068862,kamada_kawai,3,3,100,gap_statistic,0,0
8,0.6700209386068862,spring,3,3,100,gap_statistic,0,0
8,0.6700209386068862,davidson_harel,3,3,100,gap_statistic,0,0
8,0.6700209386068862,drl,3,3,100,gap_statistic,0,0
8,0.6700209386068862,fruchterman_reingold,3,3,100,gap_statistic,0,0
8,0.6700209386068862,graphopt,3,3,100,gap_statistic,0,0
8,0.6700209386068862,lgl,3,9,100,gap_statistic,6,6
8,0.6700209386068862,mds,3,3,100,gap_statistic,0,0
9,0.5800438207430009,kamada_kawai,3,3,100,gap_statistic,0,0
9,0.5800438207430009,spring,3,3,100,gap_statistic,0,0
9,0.5800438207430009,davidson_harel,3,2,100,gap_statistic,-1,1
9,0.5800438207430009,drl,3,2,100,gap_statistic,-1,1
9,0.5800438207430009,fruchterman_reingold,3,3,100,gap_statistic,0,0
9,0.5800438207430009,graphopt,3,3,100,gap_statistic,0,0
9,0.5800438207430009,lgl,3,9,100,gap_statistic,6,6
9,0.5800438207430009,mds,3,3,100,gap_statistic,0,0
10,0.5261809767472373,kamada_kawai,3,1,100,gap_statistic,-2,2
10,0.5261809767472373,spring,3,1,100,gap_statistic,-2,2
10,0.5261809767472373,davidson_harel,3,2,100,gap_statistic,-1,1
10,0.5261809767472373,drl,3,1,100,gap_statistic,-2,2
10,0.5261809767472373,fruchterman_reingold,3,1,100,gap_statistic,-2,2
10,0.5261809767472373,graphopt,3,3,100,gap_statistic,0,0
10,0.5261809767472373,lgl,3,9,100,gap_statistic,6,6
10,0.5261809767472373,mds,3,3,100,gap_statistic,0,0
11,0.9243279602181284,kamada_kawai,4,4,100,gap_statistic,0,0
11,0.9243279602181284,spring,4,4,100,gap_statistic,0,0
11,0.9243279602181284,davidson_harel,4,4,100,gap_statistic,0,0
11,0.9243279602181284,drl,4,9,100,gap_statistic,5,5
11,0.9243279602181284,fruchterman_reingold,4,4,100,gap_statistic,0,0
11,0.9243279602181284,graphopt,4,4,100,gap_statistic,0,0
11,0.9243279602181284,lgl,4,9,100,gap_statistic,5,5
11,0.9243279602181284,mds,4,3,100,gap_statistic,-1,1
12,0.8225774179599811,kamada_kawai,4,4,100,gap_statistic,0,0
12,0.8225774179599811,spring,4,4,100,gap_statistic,0,0
12,0.8225774179599811,davidson_harel,4,4,100,gap_statistic,0,0
12,0.8225774179599811,drl,4,8,100,gap_statistic,4,4
12,0.8225774179599811,fruchterman_reingold,4,3,100,gap_statistic,-1,1
12,0.8225774179599811,graphopt,4,4,100,gap_statistic,0,0
12,0.8225774179599811,lgl,4,9,100,gap_statistic,5,5
12,0.8225774179599811,mds,4,3,100,gap_statistic,-1,1
13,0.8708523630353371,kamada_kawai,4,5,100,gap_statistic,1,1
13,0.8708523630353371,spring,4,4,100,gap_statistic,0,0
13,0.8708523630353371,davidson_harel,4,4,100,gap_statistic,0,0
13,0.8708523630353371,drl,4,3,100,gap_statistic,-1,1
13,0.8708523630353371,fruchterman_reingold,4,4,100,gap_statistic,0,0
13,0.8708523630353371,graphopt,4,4,100,gap_statistic,0,0
13,0.8708523630353371,lgl,4,9,100,gap_statistic,5,5
13,0.8708523630353371,mds,4,3,100,gap_statistic,-1,1
14,0.6429941476238695,kamada_kawai,4,1,100,gap_statistic,-3,3
14,0.6429941476238695,spring,4,4,100,gap_statistic,0,0
14,0.6429941476238695,davidson_harel,4,4,100,gap_statistic,0,0
14,0.6429941476238695,drl,4,3,100,gap_statistic,-1,1
14,0.6429941476238695,fruchterman_reingold,4,4,100,gap_statistic,0,0
14,0.6429941476238695,graphopt,4,4,100,gap_statistic,0,0
14,0.6429941476238695,lgl,4,8,100,gap_statistic,4,4
14,0.6429941476238695,mds,4,3,100,gap_statistic,-1,1
15,0.587692483501414,kamada_kawai,4,1,100,gap_statistic,-3,3
15,0.587692483501414,spring,4,1,100,gap_statistic,-3,3
15,0.587692483501414,davidson_harel,4,3,100,gap_statistic,-1,1
15,0.587692483501414,drl,4,3,100,gap_statistic,-1,1
15,0.587692483501414,fruchterman_reingold,4,1,100,gap_statistic,-3,3
15,0.587692483501414,graphopt,4,1,100,gap_statistic,-3,3
15,0.587692483501414,lgl,4,9,100,gap_statistic,5,5
15,0.587692483501414,mds,4,3,100,gap_statistic,-1,1
16,0.9003516342767892,kamada_kawai,5,6,100,gap_statistic,1,1
16,0.9003516342767892,spring,5,6,100,gap_statistic,1,1
16,0.9003516342767892,davidson_harel,5,5,100,gap_statistic,0,0
16,0.9003516342767892,drl,5,8,100,gap_statistic,3,3
16,0.9003516342767892,fruchterman_reingold,5,5,100,gap_statistic,0,0
16,0.9003516342767892,graphopt,5,5,100,gap_statistic,0,0
16,0.9003516342767892,lgl,5,9,100,gap_statistic,4,4
16,0.9003516342767892,mds,5,4,100,gap_statistic,-1,1
17,0.7423506464621794,kamada_kawai,5,1,100,gap_statistic,-4,4
17,0.7423506464621794,spring,5,5,100,gap_statistic,0,0
17,0.7423506464621794,davidson_harel,5,4,100,gap_statistic,-1,1
17,0.7423506464621794,drl,5,7,100,gap_statistic,2,2
17,0.7423506464621794,fruchterman_reingold,5,7,100,gap_statistic,2,2
17,0.7423506464621794,graphopt,5,6,100,gap_statistic,1,1
17,0.7423506464621794,lgl,5,9,100,gap_statistic,4,4
17,0.7423506464621794,mds,5,3,100,gap_statistic,-2,2
18,0.884798598206779,kamada_kawai,5,4,100,gap_statistic,-1,1
18,0.884798598206779,spring,5,5,100,gap_statistic,0,0
18,0.884798598206779,davidson_harel,5,5,100,gap_statistic,0,0
18,0.884798598206779,drl,5,9,100,gap_statistic,4,4
18,0.884798598206779,fruchterman_reingold,5,5,100,gap_statistic,0,0
18,0.884798598206779,graphopt,5,6,100,gap_statistic,1,1
18,0.884798598206779,lgl,5,9,100,gap_statistic,4,4
18,0.884798598206779,mds,5,3,100,gap_statistic,-2,2
19,0.6099284758964997,kamada_kawai,5,1,100,gap_statistic,-4,4
19,0.6099284758964997,spring,5,2,100,gap_statistic,-3,3
19,0.6099284758964997,davidson_harel,5,2,100,gap_statistic,-3,3
19,0.6099284758964997,drl,5,2,100,gap_statistic,-3,3
19,0.6099284758964997,fruchterman_reingold,5,2,100,gap_statistic,-3,3
19,0.6099284758964997,graphopt,5,1,100,gap_statistic,-4,4
19,0.6099284758964997,lgl,5,9,100,gap_statistic,4,4
19,0.6099284758964997,mds,5,3,100,gap_statistic,-2,2
20,0.4699448691841492,kamada_kawai,5,1,100,gap_statistic,-4,4
20,0.4699448691841492,spring,5,3,100,gap_statistic,-2,2
20,0.4699448691841492,davidson_harel,5,2,100,gap_statistic,-3,3
20,0.4699448691841492,drl,5,2,100,gap_statistic,-3,3
20,0.4699448691841492,fruchterman_reingold,5,3,100,gap_statistic,-2,2
20,0.4699448691841492,graphopt,5,3,100,gap_statistic,-2,2
20,0.4699448691841492,lgl,5,9,100,gap_statistic,4,4
20,0.4699448691841492,mds,5,3,100,gap_statistic,-2,2
21,0.914868598168438,kamada_kawai,6,7,100,gap_statistic,1,1
21,0.914868598168438,spring,6,6,100,gap_statistic,0,0
21,0.914868598168438,davidson_harel,6,6,100,gap_statistic,0,0
21,0.914868598168438,drl,6,9,100,gap_statistic,3,3
21,0.914868598168438,fruchterman_reingold,6,6,100,gap_statistic,0,0
21,0.914868598168438,graphopt,6,6,100,gap_statistic,0,0
21,0.914868598168438,lgl,6,9,100,gap_statistic,3,3
21,0.914868598168438,mds,6,7,100,gap_statistic,1,1
22,0.8183344570481296,kamada_kawai,6,6,100,gap_statistic,0,0
22,0.8183344570481296,spring,6,6,100,gap_statistic,0,0
22,0.8183344570481296,davidson_harel,6,6,100,gap_statistic,0,0
22,0.8183344570481296,drl,6,8,100,gap_statistic,2,2
22,0.8183344570481296,fruchterman_reingold,6,7,100,gap_statistic,1,1
22,0.8183344570481296,graphopt,6,6,100,gap_statistic,0,0
22,0.8183344570481296,lgl,6,9,100,gap_statistic,3,3
22,0.8183344570481296,mds,6,4,100,gap_statistic,-2,2
23,0.6296556182998543,kamada_kawai,6,3,100,gap_statistic,-3,3
23,0.6296556182998543,spring,6,6,100,gap_statistic,0,0
23,0.6296556182998543,davidson_harel,6,3,100,gap_statistic,-3,3
23,0.6296556182998543,drl,6,7,100,gap_statistic,1,1
23,0.6296556182998543,fruchterman_reingold,6,6,100,gap_statistic,0,0
23,0.6296556182998543,graphopt,6,1,100,gap_statistic,-5,5
23,0.6296556182998543,lgl,6,8,100,gap_statistic,2,2
23,0.6296556182998543,mds,6,3,100,gap_statistic,-3,3
24,0.9435465551385481,kamada_kawai,6,7,100,gap_statistic,1,1
24,0.9435465551385481,spring,6,6,100,gap_statistic,0,0
24,0.9435465551385481,davidson_harel,6,6,100,gap_statistic,0,0
24,0.9435465551385481,drl,6,7,100,gap_statistic,1,1
24,0.9435465551385481,fruchterman_reingold,6,6,100,gap_statistic,0,0
24,0.9435465551385481,graphopt,6,6,100,gap_statistic,0,0
24,0.9435465551385481,lgl,6,9,100,gap_statistic,3,3
24,0.9435465551385481,mds,6,6,100,gap_statistic,0,0
25,0.8227210311736343,kamada_kawai,6,5,100,gap_statistic,-1,1
25,0.8227210311736343,spring,6,9,100,gap_statistic,3,3
25,0.8227210311736343,davidson_harel,6,6,100,gap_statistic,0,0
25,0.8227210311736343,drl,6,9,100,gap_statistic,3,3
25,0.8227210311736343,fruchterman_reingold,6,6,100,gap_statistic,0,0
25,0.8227210311736343,graphopt,6,6,100,gap_statistic,0,0
25,0.8227210311736343,lgl,6,9,100,gap_statistic,3,3
25,0.8227210311736343,mds,6,5,100,gap_statistic,-1,1
26,0.5667276285766693,kamada_kawai,6,2,100,gap_statistic,-4,4
26,0.5667276285766693,spring,6,1,100,gap_statistic,-5,5
26,0.5667276285766693,davidson_harel,6,5,100,gap_statistic,-1,1
26,0.5667276285766693,drl,6,2,100,gap_statistic,-4,4
26,0.5667276285766693,fruchterman_reingold,6,1,100,gap_statistic,-5,5
26,0.5667276285766693,graphopt,6,3,100,gap_statistic,-3,3
26,0.5667276285766693,lgl,6,9,100,gap_statistic,3,3
26,0.5667276285766693,mds,6,3,100,gap_statistic,-3,3
27,0.5666199502848653,kamada_kawai,6,2,100,gap_statistic,-4,4
27,0.5666199502848653,spring,6,1,100,gap_statistic,-5,5
27,0.5666199502848653,davidson_harel,6,3,100,gap_statistic,-3,3
27,0.5666199502848653,drl,6,2,100,gap_statistic,-4,4
27,0.5666199502848653,fruchterman_reingold,6,1,100,gap_statistic,-5,5
27,0.5666199502848653,graphopt,6,3,100,gap_statistic,-3,3
27,0.5666199502848653,lgl,6,9,100,gap_statistic,3,3
27,0.5666199502848653,mds,6,3,100,gap_statistic,-3,3
28,0.4833458867448839,kamada_kawai,6,1,100,gap_statistic,-5,5
28,0.4833458867448839,spring,6,1,100,gap_statistic,-5,5
28,0.4833458867448839,davidson_harel,6,1,100,gap_statistic,-5,5
28,0.4833458867448839,drl,6,2,100,gap_statistic,-4,4
28,0.4833458867448839,fruchterman_reingold,6,1,100,gap_statistic,-5,5
28,0.4833458867448839,graphopt,6,1,100,gap_statistic,-5,5
28,0.4833458867448839,lgl,6,9,100,gap_statistic,3,3
28,0.4833458867448839,mds,6,3,100,gap_statistic,-3,3
0,0.9611950345482984,kamada_kawai,2,2,100,silhouette,0,0
0,0.9611950345482984,spring,2,2,100,silhouette,0,0
0,0.9611950345482984,davidson_harel,2,2,100,silhouette,0,0
0,0.9611950345482984,drl,2,2,100,silhouette,0,0
0,0.9611950345482984,fruchterman_reingold,2,2,100,silhouette,0,0
0,0.9611950345482984,graphopt,2,2,100,silhouette,0,0
0,0.9611950345482984,lgl,2,4,100,silhouette,2,2
0,0.9611950345482984,mds,2,2,100,silhouette,0,0
1,0.880149625935162,kamada_kawai,2,2,100,silhouette,0,0
1,0.880149625935162,spring,2,2,100,silhouette,0,0
1,0.880149625935162,davidson_harel,2,2,100,silhouette,0,0
1,0.880149625935162,drl,2,2,100,silhouette,0,0
1,0.880149625935162,fruchterman_reingold,2,2,100,silhouette,0,0
1,0.880149625935162,graphopt,2,2,100,silhouette,0,0
1,0.880149625935162,lgl,2,5,100,silhouette,3,3
1,0.880149625935162,mds,2,2,100,silhouette,0,0
2,0.6509541117673783,kamada_kawai,2,2,100,silhouette,0,0
2,0.6509541117673783,spring,2,2,100,silhouette,0,0
2,0.6509541117673783,davidson_harel,2,2,100,silhouette,0,0
2,0.6509541117673783,drl,2,2,100,silhouette,0,0
2,0.6509541117673783,fruchterman_reingold,2,2,100,silhouette,0,0
2,0.6509541117673783,graphopt,2,2,100,silhouette,0,0
2,0.6509541117673783,lgl,2,2,100,silhouette,0,0
2,0.6509541117673783,mds,2,2,100,silhouette,0,0
3,0.6259734629982459,kamada_kawai,2,2,100,silhouette,0,0
3,0.6259734629982459,spring,2,2,100,silhouette,0,0
3,0.6259734629982459,davidson_harel,2,2,100,silhouette,0,0
3,0.6259734629982459,drl,2,2,100,silhouette,0,0
3,0.6259734629982459,fruchterman_reingold,2,2,100,silhouette,0,0
3,0.6259734629982459,graphopt,2,2,100,silhouette,0,0
3,0.6259734629982459,lgl,2,4,100,silhouette,2,2
3,0.6259734629982459,mds,2,2,100,silhouette,0,0
4,0.4832848567361842,kamada_kawai,2,3,100,silhouette,1,1
4,0.4832848567361842,spring,2,2,100,silhouette,0,0
4,0.4832848567361842,davidson_harel,2,2,100,silhouette,0,0
4,0.4832848567361842,drl,2,3,100,silhouette,1,1
4,0.4832848567361842,fruchterman_reingold,2,2,100,silhouette,0,0
4,0.4832848567361842,graphopt,2,2,100,silhouette,0,0
4,0.4832848567361842,lgl,2,4,100,silhouette,2,2
4,0.4832848567361842,mds,2,2,100,silhouette,0,0
5,0.3800827363535466,kamada_kawai,2,2,100,silhouette,0,0
5,0.3800827363535466,spring,2,2,100,silhouette,0,0
5,0.3800827363535466,davidson_harel,2,4,100,silhouette,2,2
5,0.3800827363535466,drl,2,3,100,silhouette,1,1
5,0.3800827363535466,fruchterman_reingold,2,2,100,silhouette,0,0
5,0.3800827363535466,graphopt,2,2,100,silhouette,0,0
5,0.3800827363535466,lgl,2,9,100,silhouette,7,7
5,0.3800827363535466,mds,2,2,100,silhouette,0,0
6,0.9441750991395903,kamada_kawai,3,3,100,silhouette,0,0
6,0.9441750991395903,spring,3,3,100,silhouette,0,0
6,0.9441750991395903,davidson_harel,3,3,100,silhouette,0,0
6,0.9441750991395903,drl,3,3,100,silhouette,0,0
6,0.9441750991395903,fruchterman_reingold,3,3,100,silhouette,0,0
6,0.9441750991395903,graphopt,3,3,100,silhouette,0,0
6,0.9441750991395903,lgl,3,2,100,silhouette,-1,1
6,0.9441750991395903,mds,3,3,100,silhouette,0,0
7,0.8840973667735081,kamada_kawai,3,3,100,silhouette,0,0
7,0.8840973667735081,spring,3,3,100,silhouette,0,0
7,0.8840973667735081,davidson_harel,3,3,100,silhouette,0,0
7,0.8840973667735081,drl,3,2,100,silhouette,-1,1
7,0.8840973667735081,fruchterman_reingold,3,3,100,silhouette,0,0
7,0.8840973667735081,graphopt,3,3,100,silhouette,0,0
7,0.8840973667735081,lgl,3,5,100,silhouette,2,2
7,0.8840973667735081,mds,3,3,100,silhouette,0,0
8,0.6700209386068862,kamada_kawai,3,3,100,silhouette,0,0
8,0.6700209386068862,spring,3,3,100,silhouette,0,0
8,0.6700209386068862,davidson_harel,3,2,100,silhouette,-1,1
8,0.6700209386068862,drl,3,3,100,silhouette,0,0
8,0.6700209386068862,fruchterman_reingold,3,3,100,silhouette,0,0
8,0.6700209386068862,graphopt,3,3,100,silhouette,0,0
8,0.6700209386068862,lgl,3,4,100,silhouette,1,1
8,0.6700209386068862,mds,3,3,100,silhouette,0,0
9,0.5800438207430009,kamada_kawai,3,3,100,silhouette,0,0
9,0.5800438207430009,spring,3,3,100,silhouette,0,0
9,0.5800438207430009,davidson_harel,3,2,100,silhouette,-1,1
9,0.5800438207430009,drl,3,2,100,silhouette,-1,1
9,0.5800438207430009,fruchterman_reingold,3,3,100,silhouette,0,0
9,0.5800438207430009,graphopt,3,3,100,silhouette,0,0
9,0.5800438207430009,lgl,3,3,100,silhouette,0,0
9,0.5800438207430009,mds,3,3,100,silhouette,0,0
10,0.5261809767472373,kamada_kawai,3,3,100,silhouette,0,0
10,0.5261809767472373,spring,3,3,100,silhouette,0,0
10,0.5261809767472373,davidson_harel,3,2,100,silhouette,-1,1
10,0.5261809767472373,drl,3,3,100,silhouette,0,0
10,0.5261809767472373,fruchterman_reingold,3,3,100,silhouette,0,0
10,0.5261809767472373,graphopt,3,3,100,silhouette,0,0
10,0.5261809767472373,lgl,3,3,100,silhouette,0,0
10,0.5261809767472373,mds,3,3,100,silhouette,0,0
11,0.9243279602181284,kamada_kawai,4,4,100,silhouette,0,0
11,0.9243279602181284,spring,4,4,100,silhouette,0,0
11,0.9243279602181284,davidson_harel,4,4,100,silhouette,0,0
11,0.9243279602181284,drl,4,4,100,silhouette,0,0
11,0.9243279602181284,fruchterman_reingold,4,4,100,silhouette,0,0
11,0.9243279602181284,graphopt,4,4,100,silhouette,0,0
11,0.9243279602181284,lgl,4,5,100,silhouette,1,1
11,0.9243279602181284,mds,4,3,100,silhouette,-1,1
12,0.8225774179599811,kamada_kawai,4,3,100,silhouette,-1,1
12,0.8225774179599811,spring,4,4,100,silhouette,0,0
12,0.8225774179599811,davidson_harel,4,2,100,silhouette,-2,2
12,0.8225774179599811,drl,4,3,100,silhouette,-1,1
12,0.8225774179599811,fruchterman_reingold,4,3,100,silhouette,-1,1
12,0.8225774179599811,graphopt,4,4,100,silhouette,0,0
12,0.8225774179599811,lgl,4,5,100,silhouette,1,1
12,0.8225774179599811,mds,4,3,100,silhouette,-1,1
13,0.8708523630353371,kamada_kawai,4,3,100,silhouette,-1,1
13,0.8708523630353371,spring,4,3,100,silhouette,-1,1
13,0.8708523630353371,davidson_harel,4,3,100,silhouette,-1,1
13,0.8708523630353371,drl,4,3,100,silhouette,-1,1
13,0.8708523630353371,fruchterman_reingold,4,3,100,silhouette,-1,1
13,0.8708523630353371,graphopt,4,4,100,silhouette,0,0
13,0.8708523630353371,lgl,4,2,100,silhouette,-2,2
13,0.8708523630353371,mds,4,3,100,silhouette,-1,1
14,0.6429941476238695,kamada_kawai,4,3,100,silhouette,-1,1
14,0.6429941476238695,spring,4,4,100,silhouette,0,0
14,0.6429941476238695,davidson_harel,4,3,100,silhouette,-1,1
14,0.6429941476238695,drl,4,3,100,silhouette,-1,1
14,0.6429941476238695,fruchterman_reingold,4,4,100,silhouette,0,0
14,0.6429941476238695,graphopt,4,2,100,silhouette,-2,2
14,0.6429941476238695,lgl,4,4,100,silhouette,0,0
14,0.6429941476238695,mds,4,3,100,silhouette,-1,1
15,0.587692483501414,kamada_kawai,4,3,100,silhouette,-1,1
15,0.587692483501414,spring,4,3,100,silhouette,-1,1
15,0.587692483501414,davidson_harel,4,3,100,silhouette,-1,1
15,0.587692483501414,drl,4,2,100,silhouette,-2,2
15,0.587692483501414,fruchterman_reingold,4,3,100,silhouette,-1,1
15,0.587692483501414,graphopt,4,3,100,silhouette,-1,1
15,0.587692483501414,lgl,4,4,100,silhouette,0,0
15,0.587692483501414,mds,4,3,100,silhouette,-1,1
16,0.9003516342767892,kamada_kawai,5,3,100,silhouette,-2,2
16,0.9003516342767892,spring,5,5,100,silhouette,0,0
16,0.9003516342767892,davidson_harel,5,3,100,silhouette,-2,2
16,0.9003516342767892,drl,5,5,100,silhouette,0,0
