graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo,diff,abs_diff
9,0.8586438703983053,mds,3,3,100.0,mix_75ch_25elbow,0,0
10,0.7107399409457493,kamada_kawai,3,3,100.0,mix_75ch_25elbow,0,0
10,0.7107399409457493,spring,3,3,100.0,mix_75ch_25elbow,0,0
10,0.7107399409457493,davidson_harel,3,3,100.0,mix_75ch_25elbow,0,0
10,0.7107399409457493,drl,3,4,100.0,mix_75ch_25elbow,1,1
10,0.7107399409457493,fruchterman_reingold,3,3,100.0,mix_75ch_25elbow,0,0
10,0.7107399409457493,graphopt,3,3,100.0,mix_75ch_25elbow,0,0
10,0.7107399409457493,lgl,3,3,100.0,mix_75ch_25elbow,0,0
10,0.7107399409457493,mds,3,3,100.0,mix_75ch_25elbow,0,0
11,0.6535546607627853,kamada_kawai,3,3,100.0,mix_75ch_25elbow,0,0
11,0.6535546607627853,spring,3,3,100.0,mix_75ch_25elbow,0,0
11,0.6535546607627853,davidson_harel,3,2,100.0,mix_75ch_25elbow,-1,1
11,0.6535546607627853,drl,3,3,100.0,mix_75ch_25elbow,0,0
11,0.6535546607627853,fruchterman_reingold,3,3,100.0,mix_75ch_25elbow,0,0
11,0.6535546607627853,graphopt,3,3,100.0,mix_75ch_25elbow,0,0
11,0.6535546607627853,lgl,3,4,100.0,mix_75ch_25elbow,1,1
11,0.6535546607627853,mds,3,3,100.0,mix_75ch_25elbow,0,0
12,0.8896141791235976,kamada_kawai,4,4,100.0,mix_75ch_25elbow,0,0
12,0.8896141791235976,spring,4,4,100.0,mix_75ch_25elbow,0,0
12,0.8896141791235976,davidson_harel,4,4,100.0,mix_75ch_25elbow,0,0
12,0.8896141791235976,drl,4,4,100.0,mix_75ch_25elbow,0,0
12,0.8896141791235976,fruchterman_reingold,4,4,100.0,mix_75ch_25elbow,0,0
12,0.8896141791235976,graphopt,4,4,100.0,mix_75ch_25elbow,0,0
12,0.8896141791235976,lgl,4,3,100.0,mix_75ch_25elbow,-1,1
12,0.8896141791235976,mds,4,3,100.0,mix_75ch_25elbow,-1,1
13,0.6998608571531317,kamada_kawai,4,3,100.0,mix_75ch_25elbow,-1,1
13,0.6998608571531317,spring,4,3,100.0,mix_75ch_25elbow,-1,1
13,0.6998608571531317,davidson_harel,4,3,100.0,mix_75ch_25elbow,-1,1
13,0.6998608571531317,drl,4,4,100.0,mix_75ch_25elbow,0,0
13,0.6998608571531317,fruchterman_reingold,4,3,100.0,mix_75ch_25elbow,-1,1
13,0.6998608571531317,graphopt,4,3,100.0,mix_75ch_25elbow,-1,1
13,0.6998608571531317,lgl,4,2,100.0,mix_75ch_25elbow,-2,2
13,0.6998608571531317,mds,4,3,100.0,mix_75ch_25elbow,-1,1
14,0.8913756962858271,kamada_kawai,4,4,100.0,mix_75ch_25elbow,0,0
14,0.8913756962858271,spring,4,4,100.0,mix_75ch_25elbow,0,0
14,0.8913756962858271,davidson_harel,4,4,100.0,mix_75ch_25elbow,0,0
14,0.8913756962858271,drl,4,4,100.0,mix_75ch_25elbow,0,0
14,0.8913756962858271,fruchterman_reingold,4,4,100.0,mix_75ch_25elbow,0,0
14,0.8913756962858271,graphopt,4,4,100.0,mix_75ch_25elbow,0,0
14,0.8913756962858271,lgl,4,2,100.0,mix_75ch_25elbow,-2,2
14,0.8913756962858271,mds,4,3,100.0,mix_75ch_25elbow,-1,1
15,0.782071607171357,kamada_kawai,4,4,100.0,mix_75ch_25elbow,0,0
15,0.782071607171357,spring,4,4,100.0,mix_75ch_25elbow,0,0
15,0.782071607171357,davidson_harel,4,4,100.0,mix_75ch_25elbow,0,0
15,0.782071607171357,drl,4,2,100.0,mix_75ch_25elbow,-2,2
15,0.782071607171357,fruchterman_reingold,4,4,100.0,mix_75ch_25elbow,0,0
15,0.782071607171357,graphopt,4,4,100.0,mix_75ch_25elbow,0,0
15,0.782071607171357,lgl,4,3,100.0,mix_75ch_25elbow,-1,1
15,0.782071607171357,mds,4,3,100.0,mix_75ch_25elbow,-1,1
16,0.6919276828240047,kamada_kawai,4,4,100.0,mix_75ch_25elbow,0,0
16,0.6919276828240047,spring,4,4,100.0,mix_75ch_25elbow,0,0
16,0.6919276828240047,davidson_harel,4,3,100.0,mix_75ch_25elbow,-1,1
16,0.6919276828240047,drl,4,3,100.0,mix_75ch_25elbow,-1,1
16,0.6919276828240047,fruchterman_reingold,4,4,100.0,mix_75ch_25elbow,0,0
16,0.6919276828240047,graphopt,4,3,100.0,mix_75ch_25elbow,-1,1
16,0.6919276828240047,lgl,4,2,100.0,mix_75ch_25elbow,-2,2
16,0.6919276828240047,mds,4,3,100.0,mix_75ch_25elbow,-1,1
17,0.7544170912240225,kamada_kawai,4,4,100.0,mix_75ch_25elbow,0,0
17,0.7544170912240225,spring,4,4,100.0,mix_75ch_25elbow,0,0
17,0.7544170912240225,davidson_harel,4,4,100.0,mix_75ch_25elbow,0,0
17,0.7544170912240225,drl,4,4,100.0,mix_75ch_25elbow,0,0
17,0.7544170912240225,fruchterman_reingold,4,4,100.0,mix_75ch_25elbow,0,0
17,0.7544170912240225,graphopt,4,3,100.0,mix_75ch_25elbow,-1,1
17,0.7544170912240225,lgl,4,3,100.0,mix_75ch_25elbow,-1,1
17,0.7544170912240225,mds,4,3,100.0,mix_75ch_25elbow,-1,1
18,0.5965298859412033,kamada_kawai,4,4,100.0,mix_75ch_25elbow,0,0
18,0.5965298859412033,spring,4,4,100.0,mix_75ch_25elbow,0,0
18,0.5965298859412033,davidson_harel,4,4,100.0,mix_75ch_25elbow,0,0
18,0.5965298859412033,drl,4,4,100.0,mix_75ch_25elbow,0,0
18,0.5965298859412033,fruchterman_reingold,4,4,100.0,mix_75ch_25elbow,0,0
18,0.5965298859412033,graphopt,4,4,100.0,mix_75ch_25elbow,0,0
18,0.5965298859412033,lgl,4,2,100.0,mix_75ch_25elbow,-2,2
18,0.5965298859412033,mds,4,3,100.0,mix_75ch_25elbow,-1,1
19,0.6708031814685923,kamada_kawai,5,3,100.0,mix_75ch_25elbow,-2,2
19,0.6708031814685923,spring,5,4,100.0,mix_75ch_25elbow,-1,1
19,0.6708031814685923,davidson_harel,5,3,100.0,mix_75ch_25elbow,-2,2
19,0.6708031814685923,drl,5,4,100.0,mix_75ch_25elbow,-1,1
19,0.6708031814685923,fruchterman_reingold,5,4,100.0,mix_75ch_25elbow,-1,1
19,0.6708031814685923,graphopt,5,4,100.0,mix_75ch_25elbow,-1,1
19,0.6708031814685923,lgl,5,2,100.0,mix_75ch_25elbow,-3,3
19,0.6708031814685923,mds,5,3,100.0,mix_75ch_25elbow,-2,2
20,0.9145461969789348,kamada_kawai,5,5,100.0,mix_75ch_25elbow,0,0
20,0.9145461969789348,spring,5,5,100.0,mix_75ch_25elbow,0,0
20,0.9145461969789348,davidson_harel,5,5,100.0,mix_75ch_25elbow,0,0
20,0.9145461969789348,drl,5,5,100.0,mix_75ch_25elbow,0,0
20,0.9145461969789348,fruchterman_reingold,5,5,100.0,mix_75ch_25elbow,0,0
20,0.9145461969789348,graphopt,5,5,100.0,mix_75ch_25elbow,0,0
20,0.9145461969789348,lgl,5,3,100.0,mix_75ch_25elbow,-2,2
20,0.9145461969789348,mds,5,3,100.0,mix_75ch_25elbow,-2,2
21,0.720234920918903,kamada_kawai,5,3,100.0,mix_75ch_25elbow,-2,2
21,0.720234920918903,spring,5,5,100.0,mix_75ch_25elbow,0,0
21,0.720234920918903,davidson_harel,5,2,100.0,mix_75ch_25elbow,-3,3
21,0.720234920918903,drl,5,2,100.0,mix_75ch_25elbow,-3,3
21,0.720234920918903,fruchterman_reingold,5,4,100.0,mix_75ch_25elbow,-1,1
21,0.720234920918903,graphopt,5,4,100.0,mix_75ch_25elbow,-1,1
21,0.720234920918903,lgl,5,2,100.0,mix_75ch_25elbow,-3,3
21,0.720234920918903,mds,5,3,100.0,mix_75ch_25elbow,-2,2
22,0.6825331147235735,kamada_kawai,5,4,100.0,mix_75ch_25elbow,-1,1
22,0.6825331147235735,spring,5,4,100.0,mix_75ch_25elbow,-1,1
22,0.6825331147235735,davidson_harel,5,4,100.0,mix_75ch_25elbow,-1,1
22,0.6825331147235735,drl,5,2,100.0,mix_75ch_25elbow,-3,3
22,0.6825331147235735,fruchterman_reingold,5,3,100.0,mix_75ch_25elbow,-2,2
22,0.6825331147235735,graphopt,5,4,100.0,mix_75ch_25elbow,-1,1
22,0.6825331147235735,lgl,5,3,100.0,mix_75ch_25elbow,-2,2
22,0.6825331147235735,mds,5,5,100.0,mix_75ch_25elbow,0,0
23,0.5913236692476369,kamada_kawai,5,3,100.0,mix_75ch_25elbow,-2,2
23,0.5913236692476369,spring,5,4,100.0,mix_75ch_25elbow,-1,1
23,0.5913236692476369,davidson_harel,5,3,100.0,mix_75ch_25elbow,-2,2
23,0.5913236692476369,drl,5,3,100.0,mix_75ch_25elbow,-2,2
23,0.5913236692476369,fruchterman_reingold,5,4,100.0,mix_75ch_25elbow,-1,1
23,0.5913236692476369,graphopt,5,4,100.0,mix_75ch_25elbow,-1,1
23,0.5913236692476369,lgl,5,2,100.0,mix_75ch_25elbow,-3,3
23,0.5913236692476369,mds,5,3,100.0,mix_75ch_25elbow,-2,2
24,0.4969513340517741,kamada_kawai,5,5,100.0,mix_75ch_25elbow,0,0
24,0.4969513340517741,spring,5,4,100.0,mix_75ch_25elbow,-1,1
24,0.4969513340517741,davidson_harel,5,4,100.0,mix_75ch_25elbow,-1,1
24,0.4969513340517741,drl,5,5,100.0,mix_75ch_25elbow,0,0
24,0.4969513340517741,fruchterman_reingold,5,4,100.0,mix_75ch_25elbow,-1,1
24,0.4969513340517741,graphopt,5,3,100.0,mix_75ch_25elbow,-2,2
24,0.4969513340517741,lgl,5,3,100.0,mix_75ch_25elbow,-2,2
24,0.4969513340517741,mds,5,3,100.0,mix_75ch_25elbow,-2,2
25,0.3342455099307228,kamada_kawai,6,4,100.0,mix_75ch_25elbow,-2,2
25,0.3342455099307228,spring,6,3,100.0,mix_75ch_25elbow,-3,3
25,0.3342455099307228,davidson_harel,6,3,100.0,mix_75ch_25elbow,-3,3
25,0.3342455099307228,drl,6,3,100.0,mix_75ch_25elbow,-3,3
25,0.3342455099307228,fruchterman_reingold,6,3,100.0,mix_75ch_25elbow,-3,3
25,0.3342455099307228,graphopt,6,3,100.0,mix_75ch_25elbow,-3,3
25,0.3342455099307228,lgl,6,3,100.0,mix_75ch_25elbow,-3,3
25,0.3342455099307228,mds,6,5,100.0,mix_75ch_25elbow,-1,1
26,0.8790711453088019,kamada_kawai,6,4,100.0,mix_75ch_25elbow,-2,2
26,0.8790711453088019,spring,6,4,100.0,mix_75ch_25elbow,-2,2
26,0.8790711453088019,davidson_harel,6,4,100.0,mix_75ch_25elbow,-2,2
26,0.8790711453088019,drl,6,6,100.0,mix_75ch_25elbow,0,0
26,0.8790711453088019,fruchterman_reingold,6,4,100.0,mix_75ch_25elbow,-2,2
26,0.8790711453088019,graphopt,6,3,100.0,mix_75ch_25elbow,-3,3
26,0.8790711453088019,lgl,6,3,100.0,mix_75ch_25elbow,-3,3
26,0.8790711453088019,mds,6,4,100.0,mix_75ch_25elbow,-2,2
27,0.8065651727521184,kamada_kawai,6,4,100.0,mix_75ch_25elbow,-2,2
27,0.8065651727521184,spring,6,4,100.0,mix_75ch_25elbow,-2,2
27,0.8065651727521184,davidson_harel,6,4,100.0,mix_75ch_25elbow,-2,2
27,0.8065651727521184,drl,6,5,100.0,mix_75ch_25elbow,-1,1
27,0.8065651727521184,fruchterman_reingold,6,6,100.0,mix_75ch_25elbow,0,0
27,0.8065651727521184,graphopt,6,4,100.0,mix_75ch_25elbow,-2,2
27,0.8065651727521184,lgl,6,3,100.0,mix_75ch_25elbow,-3,3
27,0.8065651727521184,mds,6,3,100.0,mix_75ch_25elbow,-3,3
28,0.521096457848373,kamada_kawai,6,4,100.0,mix_75ch_25elbow,-2,2
28,0.521096457848373,spring,6,3,100.0,mix_75ch_25elbow,-3,3
28,0.521096457848373,davidson_harel,6,5,100.0,mix_75ch_25elbow,-1,1
28,0.521096457848373,drl,6,5,100.0,mix_75ch_25elbow,-1,1
28,0.521096457848373,fruchterman_reingold,6,3,100.0,mix_75ch_25elbow,-3,3
28,0.521096457848373,graphopt,6,3,100.0,mix_75ch_25elbow,-3,3
28,0.521096457848373,lgl,6,3,100.0,mix_75ch_25elbow,-3,3
28,0.521096457848373,mds,6,3,100.0,mix_75ch_25elbow,-3,3
29,0.6902361254739745,kamada_kawai,6,5,100.0,mix_75ch_25elbow,-1,1
29,0.6902361254739745,spring,6,4,100.0,mix_75ch_25elbow,-2,2
29,0.6902361254739745,davidson_harel,6,2,100.0,mix_75ch_25elbow,-4,4
29,0.6902361254739745,drl,6,2,100.0,mix_75ch_25elbow,-4,4
29,0.6902361254739745,fruchterman_reingold,6,4,100.0,mix_75ch_25elbow,-2,2
29,0.6902361254739745,graphopt,6,3,100.0,mix_75ch_25elbow,-3,3
29,0.6902361254739745,lgl,6,3,100.0,mix_75ch_25elbow,-3,3
29,0.6902361254739745,mds,6,5,100.0,mix_75ch_25elbow,-1,1
30,0.6523135167591934,kamada_kawai,6,3,100.0,mix_75ch_25elbow,-3,3
30,0.6523135167591934,spring,6,5,100.0,mix_75ch_25elbow,-1,1
30,0.6523135167591934,davidson_harel,6,3,100.0,mix_75ch_25elbow,-3,3
30,0.6523135167591934,drl,6,5,100.0,mix_75ch_25elbow,-1,1
30,0.6523135167591934,fruchterman_reingold,6,6,100.0,mix_75ch_25elbow,0,0
30,0.6523135167591934,graphopt,6,4,100.0,mix_75ch_25elbow,-2,2
30,0.6523135167591934,lgl,6,6,100.0,mix_75ch_25elbow,0,0
30,0.6523135167591934,mds,6,4,100.0,mix_75ch_25elbow,-2,2
31,0.5389664279706212,kamada_kawai,6,4,100.0,mix_75ch_25elbow,-2,2
31,0.5389664279706212,spring,6,4,100.0,mix_75ch_25elbow,-2,2
31,0.5389664279706212,davidson_harel,6,5,100.0,mix_75ch_25elbow,-1,1
31,0.5389664279706212,drl,6,4,100.0,mix_75ch_25elbow,-2,2
31,0.5389664279706212,fruchterman_reingold,6,4,100.0,mix_75ch_25elbow,-2,2
31,0.5389664279706212,graphopt,6,4,100.0,mix_75ch_25elbow,-2,2
31,0.5389664279706212,lgl,6,3,100.0,mix_75ch_25elbow,-3,3
31,0.5389664279706212,mds,6,3,100.0,mix_75ch_25elbow,-3,3
32,0.5976051970855314,kamada_kawai,6,5,100.0,mix_75ch_25elbow,-1,1
32,0.5976051970855314,spring,6,5,100.0,mix_75ch_25elbow,-1,1
32,0.5976051970855314,davidson_harel,6,4,100.0,mix_75ch_25elbow,-2,2
32,0.5976051970855314,drl,6,3,100.0,mix_75ch_25elbow,-3,3
32,0.5976051970855314,fruchterman_reingold,6,4,100.0,mix_75ch_25elbow,-2,2
32,0.5976051970855314,graphopt,6,3,100.0,mix_75ch_25elbow,-3,3
32,0.5976051970855314,lgl,6,3,100.0,mix_75ch_25elbow,-3,3
32,0.5976051970855314,mds,6,3,100.0,mix_75ch_25elbow,-3,3
0,0.9482069684172588,kamada_kawai,2,2,100.0,calinski_harabasz,0,0
0,0.9482069684172588,spring,2,2,100.0,calinski_harabasz,0,0
0,0.9482069684172588,davidson_harel,2,2,100.0,calinski_harabasz,0,0
0,0.9482069684172588,drl,2,2,100.0,calinski_harabasz,0,0
0,0.9482069684172588,fruchterman_reingold,2,2,100.0,calinski_harabasz,0,0
0,0.9482069684172588,graphopt,2,2,100.0,calinski_harabasz,0,0
0,0.9482069684172588,lgl,2,3,100.0,calinski_harabasz,1,1
0,0.9482069684172588,mds,2,2,100.0,calinski_harabasz,0,0
1,0.8606403692218938,kamada_kawai,2,2,100.0,calinski_harabasz,0,0
1,0.8606403692218938,spring,2,2,100.0,calinski_harabasz,0,0
1,0.8606403692218938,davidson_harel,2,2,100.0,calinski_harabasz,0,0
1,0.8606403692218938,drl,2,3,100.0,calinski_harabasz,1,1
1,0.8606403692218938,fruchterman_reingold,2,2,100.0,calinski_harabasz,0,0
1,0.8606403692218938,graphopt,2,2,100.0,calinski_harabasz,0,0
1,0.8606403692218938,lgl,2,2,100.0,calinski_harabasz,0,0
1,0.8606403692218938,mds,2,2,100.0,calinski_harabasz,0,0
2,0.8041935055658451,kamada_kawai,2,2,100.0,calinski_harabasz,0,0
2,0.8041935055658451,spring,2,2,100.0,calinski_harabasz,0,0
2,0.8041935055658451,davidson_harel,2,2,100.0,calinski_harabasz,0,0
2,0.8041935055658451,drl,2,2,100.0,calinski_harabasz,0,0
2,0.8041935055658451,fruchterman_reingold,2,2,100.0,calinski_harabasz,0,0
2,0.8041935055658451,graphopt,2,4,100.0,calinski_harabasz,2,2
2,0.8041935055658451,lgl,2,5,100.0,calinski_harabasz,3,3
2,0.8041935055658451,mds,2,2,100.0,calinski_harabasz,0,0
3,0.6752923490868684,kamada_kawai,2,2,100.0,calinski_harabasz,0,0
3,0.6752923490868684,spring,2,2,100.0,calinski_harabasz,0,0
3,0.6752923490868684,davidson_harel,2,2,100.0,calinski_harabasz,0,0
3,0.6752923490868684,drl,2,3,100.0,calinski_harabasz,1,1
3,0.6752923490868684,fruchterman_reingold,2,2,100.0,calinski_harabasz,0,0
3,0.6752923490868684,graphopt,2,2,100.0,calinski_harabasz,0,0
3,0.6752923490868684,lgl,2,5,100.0,calinski_harabasz,3,3
3,0.6752923490868684,mds,2,2,100.0,calinski_harabasz,0,0
4,0.5560406495671029,kamada_kawai,2,5,100.0,calinski_harabasz,3,3
4,0.5560406495671029,spring,2,2,100.0,calinski_harabasz,0,0
4,0.5560406495671029,davidson_harel,2,4,100.0,calinski_harabasz,2,2
4,0.5560406495671029,drl,2,3,100.0,calinski_harabasz,1,1
4,0.5560406495671029,fruchterman_reingold,2,2,100.0,calinski_harabasz,0,0
4,0.5560406495671029,graphopt,2,4,100.0,calinski_harabasz,2,2
4,0.5560406495671029,lgl,2,2,100.0,calinski_harabasz,0,0
4,0.5560406495671029,mds,2,2,100.0,calinski_harabasz,0,0
5,0.6727538947161491,kamada_kawai,2,2,100.0,calinski_harabasz,0,0
5,0.6727538947161491,spring,2,2,100.0,calinski_harabasz,0,0
5,0.6727538947161491,davidson_harel,2,3,100.0,calinski_harabasz,1,1
5,0.6727538947161491,drl,2,2,100.0,calinski_harabasz,0,0
5,0.6727538947161491,fruchterman_reingold,2,2,100.0,calinski_harabasz,0,0
5,0.6727538947161491,graphopt,2,2,100.0,calinski_harabasz,0,0
5,0.6727538947161491,lgl,2,3,100.0,calinski_harabasz,1,1
5,0.6727538947161491,mds,2,2,100.0,calinski_harabasz,0,0
6,0.5757737256842663,kamada_kawai,3,3,100.0,calinski_harabasz,0,0
6,0.5757737256842663,spring,3,3,100.0,calinski_harabasz,0,0
6,0.5757737256842663,davidson_harel,3,3,100.0,calinski_harabasz,0,0
6,0.5757737256842663,drl,3,3,100.0,calinski_harabasz,0,0
6,0.5757737256842663,fruchterman_reingold,3,3,100.0,calinski_harabasz,0,0
6,0.5757737256842663,graphopt,3,3,100.0,calinski_harabasz,0,0
6,0.5757737256842663,lgl,3,2,100.0,calinski_harabasz,-1,1
6,0.5757737256842663,mds,3,3,100.0,calinski_harabasz,0,0
7,0.7567580706077683,kamada_kawai,3,3,100.0,calinski_harabasz,0,0
7,0.7567580706077683,spring,3,3,100.0,calinski_harabasz,0,0
7,0.7567580706077683,davidson_harel,3,3,100.0,calinski_harabasz,0,0
7,0.7567580706077683,drl,3,3,100.0,calinski_harabasz,0,0
7,0.7567580706077683,fruchterman_reingold,3,3,100.0,calinski_harabasz,0,0
7,0.7567580706077683,graphopt,3,3,100.0,calinski_harabasz,0,0
7,0.7567580706077683,lgl,3,2,100.0,calinski_harabasz,-1,1
7,0.7567580706077683,mds,3,3,100.0,calinski_harabasz,0,0
8,0.7001715322594495,kamada_kawai,3,3,100.0,calinski_harabasz,0,0
8,0.7001715322594495,spring,3,3,100.0,calinski_harabasz,0,0
8,0.7001715322594495,davidson_harel,3,3,100.0,calinski_harabasz,0,0
8,0.7001715322594495,drl,3,3,100.0,calinski_harabasz,0,0
8,0.7001715322594495,fruchterman_reingold,3,3,100.0,calinski_harabasz,0,0
8,0.7001715322594495,graphopt,3,3,100.0,calinski_harabasz,0,0
8,0.7001715322594495,lgl,3,2,100.0,calinski_harabasz,-1,1
8,0.7001715322594495,mds,3,3,100.0,calinski_harabasz,0,0
9,0.8586438703983053,kamada_kawai,3,3,100.0,calinski_harabasz,0,0
9,0.8586438703983053,spring,3,3,100.0,calinski_harabasz,0,0
9,0.8586438703983053,davidson_harel,3,3,100.0,calinski_harabasz,0,0
9,0.8586438703983053,drl,3,3,100.0,calinski_harabasz,0,0
9,0.8586438703983053,fruchterman_reingold,3,3,100.0,calinski_harabasz,0,0
9,0.8586438703983053,graphopt,3,3,100.0,calinski_harabasz,0,0
9,0.8586438703983053,lgl,3,2,100.0,calinski_harabasz,-1,1
9,0.8586438703983053,mds,3,3,100.0,calinski_harabasz,0,0
10,0.7107399409457493,kamada_kawai,3,3,100.0,calinski_harabasz,0,0
10,0.7107399409457493,spring,3,3,100.0,calinski_harabasz,0,0
10,0.7107399409457493,davidson_harel,3,3,100.0,calinski_harabasz,0,0
10,0.7107399409457493,drl,3,3,100.0,calinski_harabasz,0,0
10,0.7107399409457493,fruchterman_reingold,3,3,100.0,calinski_harabasz,0,0
10,0.7107399409457493,graphopt,3,3,100.0,calinski_harabasz,0,0
10,0.7107399409457493,lgl,3,2,100.0,calinski_harabasz,-1,1
10,0.7107399409457493,mds,3,3,100.0,calinski_harabasz,0,0
11,0.6535546607627853,kamada_kawai,3,3,100.0,calinski_harabasz,0,0
11,0.6535546607627853,spring,3,3,100.0,calinski_harabasz,0,0
11,0.6535546607627853,davidson_harel,3,3,100.0,calinski_harabasz,0,0
11,0.6535546607627853,drl,3,3,100.0,calinski_harabasz,0,0
11,0.6535546607627853,fruchterman_reingold,3,3,100.0,calinski_harabasz,0,0
11,0.6535546607627853,graphopt,3,3,100.0,calinski_harabasz,0,0
11,0.6535546607627853,lgl,3,2,100.0,calinski_harabasz,-1,1
11,0.6535546607627853,mds,3,3,100.0,calinski_harabasz,0,0
12,0.8896141791235976,kamada_kawai,4,4,100.0,calinski_harabasz,0,0
12,0.8896141791235976,spring,4,4,100.0,calinski_harabasz,0,0
12,0.8896141791235976,davidson_harel,4,4,100.0,calinski_harabasz,0,0
12,0.8896141791235976,drl,4,4,100.0,calinski_harabasz,0,0
12,0.8896141791235976,fruchterman_reingold,4,4,100.0,calinski_harabasz,0,0
12,0.8896141791235976,graphopt,4,4,100.0,calinski_harabasz,0,0
12,0.8896141791235976,lgl,4,2,100.0,calinski_harabasz,-2,2
12,0.8896141791235976,mds,4,3,100.0,calinski_harabasz,-1,1
13,0.6998608571531317,kamada_kawai,4,3,100.0,calinski_harabasz,-1,1
13,0.6998608571531317,spring,4,3,100.0,calinski_harabasz,-1,1
13,0.6998608571531317,davidson_harel,4,3,100.0,calinski_harabasz,-1,1
13,0.6998608571531317,drl,4,4,100.0,calinski_harabasz,0,0
13,0.6998608571531317,fruchterman_reingold,4,3,100.0,calinski_harabasz,-1,1
13,0.6998608571531317,graphopt,4,3,100.0,calinski_harabasz,-1,1
13,0.6998608571531317,lgl,4,2,100.0,calinski_harabasz,-2,2
13,0.6998608571531317,mds,4,3,100.0,calinski_harabasz,-1,1
14,0.8913756962858271,kamada_kawai,4,4,100.0,calinski_harabasz,0,0
14,0.8913756962858271,spring,4,4,100.0,calinski_harabasz,0,0
14,0.8913756962858271,davidson_harel,4,4,100.0,calinski_harabasz,0,0
14,0.8913756962858271,drl,4,5,100.0,calinski_harabasz,1,1
14,0.8913756962858271,fruchterman_reingold,4,4,100.0,calinski_harabasz,0,0
14,0.8913756962858271,graphopt,4,4,100.0,calinski_harabasz,0,0
14,0.8913756962858271,lgl,4,2,100.0,calinski_harabasz,-2,2
14,0.8913756962858271,mds,4,3,100.0,calinski_harabasz,-1,1
15,0.782071607171357,kamada_kawai,4,4,100.0,calinski_harabasz,0,0
15,0.782071607171357,spring,4,4,100.0,calinski_harabasz,0,0
15,0.782071607171357,davidson_harel,4,4,100.0,calinski_harabasz,0,0
15,0.782071607171357,drl,4,2,100.0,calinski_harabasz,-2,2
15,0.782071607171357,fruchterman_reingold,4,4,100.0,calinski_harabasz,0,0
15,0.782071607171357,graphopt,4,4,100.0,calinski_harabasz,0,0
15,0.782071607171357,lgl,4,2,100.0,calinski_harabasz,-2,2
15,0.782071607171357,mds,4,3,100.0,calinski_harabasz,-1,1
16,0.6919276828240047,kamada_kawai,4,4,100.0,calinski_harabasz,0,0
16,0.6919276828240047,spring,4,4,100.0,calinski_harabasz,0,0
16,0.6919276828240047,davidson_harel,4,3,100.0,calinski_harabasz,-1,1
16,0.6919276828240047,drl,4,2,100.0,calinski_harabasz,-2,2
16,0.6919276828240047,fruchterman_reingold,4,4,100.0,calinski_harabasz,0,0
16,0.6919276828240047,graphopt,4,3,100.0,calinski_harabasz,-1,1
16,0.6919276828240047,lgl,4,2,100.0,calinski_harabasz,-2,2
16,0.6919276828240047,mds,4,3,100.0,calinski_harabasz,-1,1
17,0.7544170912240225,kamada_kawai,4,4,100.0,calinski_harabasz,0,0
17,0.7544170912240225,spring,4,3,100.0,calinski_harabasz,-1,1
17,0.7544170912240225,davidson_harel,4,4,100.0,calinski_harabasz,0,0
17,0.7544170912240225,drl,4,4,100.0,calinski_harabasz,0,0
17,0.7544170912240225,fruchterman_reingold,4,4,100.0,calinski_harabasz,0,0
17,0.7544170912240225,graphopt,4,3,100.0,calinski_harabasz,-1,1
17,0.7544170912240225,lgl,4,2,100.0,calinski_harabasz,-2,2
17,0.7544170912240225,mds,4,3,100.0,calinski_harabasz,-1,1
18,0.5965298859412033,kamada_kawai,4,4,100.0,calinski_harabasz,0,0
18,0.5965298859412033,spring,4,4,100.0,calinski_harabasz,0,0
18,0.5965298859412033,davidson_harel,4,3,100.0,calinski_harabasz,-1,1
18,0.5965298859412033,drl,4,4,100.0,calinski_harabasz,0,0
18,0.5965298859412033,fruchterman_reingold,4,4,100.0,calinski_harabasz,0,0
18,0.5965298859412033,graphopt,4,4,100.0,calinski_harabasz,0,0
18,0.5965298859412033,lgl,4,2,100.0,calinski_harabasz,-2,2
18,0.5965298859412033,mds,4,3,100.0,calinski_harabasz,-1,1
19,0.6708031814685923,kamada_kawai,5,4,100.0,calinski_harabasz,-1,1
19,0.6708031814685923,spring,5,4,100.0,calinski_harabasz,-1,1
19,0.6708031814685923,davidson_harel,5,2,100.0,calinski_harabasz,-3,3
19,0.6708031814685923,drl,5,4,100.0,calinski_harabasz,-1,1
19,0.6708031814685923,fruchterman_reingold,5,4,100.0,calinski_harabasz,-1,1
19,0.6708031814685923,graphopt,5,4,100.0,calinski_harabasz,-1,1
19,0.6708031814685923,lgl,5,2,100.0,calinski_harabasz,-3,3
19,0.6708031814685923,mds,5,3,100.0,calinski_harabasz,-2,2
20,0.9145461969789348,kamada_kawai,5,5,100.0,calinski_harabasz,0,0
20,0.9145461969789348,spring,5,5,100.0,calinski_harabasz,0,0
20,0.9145461969789348,davidson_harel,5,5,100.0,calinski_harabasz,0,0
20,0.9145461969789348,drl,5,5,100.0,calinski_harabasz,0,0
20,0.9145461969789348,fruchterman_reingold,5,5,100.0,calinski_harabasz,0,0
20,0.9145461969789348,graphopt,5,2,100.0,calinski_harabasz,-3,3
20,0.9145461969789348,lgl,5,3,100.0,calinski_harabasz,-2,2
20,0.9145461969789348,mds,5,3,100.0,calinski_harabasz,-2,2
21,0.720234920918903,kamada_kawai,5,4,100.0,calinski_harabasz,-1,1
